Country Code,country_name,season,avg_medal_rank,avg_gdp_rank,total_medals,editions,window_start,window_end,window_efficiency,window_label
NAM,Namibia,Summer,0.20879120879120883,0.36964980544747084,1,1,2015,2024,0.5648351648351649,2015-2024
NER,Niger,Summer,0.23170731707317072,0.05,1,1,2015,2024,4.634146341463414,2015-2024
NGA,Nigeria,Summer,0.2861833288662557,0.26993786384339274,3,2,2015,2024,1.0601822389477302,2015-2024
NLD,Netherlands,Summer,0.8988487405957627,0.931293128460957,88,3,2015,2024,0.9651620023023132,2015-2024
NOR,Norway,Summer,0.6446699452938818,0.9722117366248475,20,3,2015,2024,0.6630962382041722,2015-2024
NZL,New Zealand,Summer,0.8642257723369465,0.8780075312040649,58,3,2015,2024,0.9843033705551265,2015-2024
PAK,Pakistan,Summer,0.15116279069767447,0.14225941422594146,1,1,2015,2024,1.0625854993160055,2015-2024
PAN,Panama,Summer,0.15116279069767447,0.6945606694560669,1,1,2015,2024,0.21763799383580845,2015-2024
PER,Peru,Summer,0.15116279069767447,0.5188284518828452,1,1,2015,2024,0.2913540885221306,2015-2024
PHL,Philippines,Summer,0.4156376805270736,0.3158044224274244,9,3,2015,2024,1.3161236860848333,2015-2024
POL,Poland,Summer,0.7748437042254399,0.7093253160687184,35,3,2015,2024,1.0923671927005834,2015-2024
PRI,Puerto Rico,Summer,0.2398560977687467,0.8213394085433156,4,3,2015,2024,0.29203042648853644,2015-2024
PRT,Portugal,Summer,0.4156376805270736,0.7627781149575691,9,3,2015,2024,0.5448998501355722,2015-2024
QAT,Qatar,Summer,0.26315450478808394,0.9459007750760063,5,3,2015,2024,0.2782051899333084,2015-2024
ROU,Romania,Summer,0.5901508210073155,0.6654068594779767,17,3,2015,2024,0.8869022201999828,2015-2024
RUS,ROC,Summer,0.978021978021978,0.6303501945525292,62,1,2015,2024,1.5515533848867182,2015-2024
RUS,Russian Federation,Summer,0.9634146341463414,0.6007751937984496,56,1,2015,2024,1.6036191974822975,2015-2024
SAU,Saudi Arabia,Summer,0.20879120879120883,0.7821011673151751,1,1,2015,2024,0.2669618938275655,2015-2024
SGP,Singapore,Summer,0.1914350538854226,0.9643459505043626,2,2,2015,2024,0.19851284052709522,2015-2024
SMR,San Marino,Summer,0.34065934065934067,0.8910505836575875,2,1,2015,2024,0.38231201113297186,2015-2024
SRB,Serbia,Summer,0.6314349292227909,0.5693175392681941,21,3,2015,2024,1.1091085126842273,2015-2024
SVK,Slovakia,Summer,0.3924764024026645,0.7404860504534553,9,3,2015,2024,0.5300253828715905,2015-2024
SVN,Slovenia,Summer,0.4844348315703959,0.7909772202342708,12,3,2015,2024,0.6124510531756104,2015-2024
SWE,Sweden,Summer,0.760617620231914,0.9296879801735759,31,3,2015,2024,0.8181429000404029,2015-2024
SYR,Syria,Summer,0.20879120879120883,0.05,1,1,2015,2024,4.175824175824176,2015-2024
THA,Thailand,Summer,0.49415436142605734,0.5006771571439984,14,3,2015,2024,0.986972052499561,2015-2024
TJK,Tajikistan,Summer,0.30190017016449233,0.0973370957802212,4,2,2015,2024,3.10159418405247,2015-2024
TKM,Turkmenistan,Summer,0.20879120879120883,0.49027237354085607,1,1,2015,2024,0.4258677830106402,2015-2024
TTO,Trinidad and Tobago,Summer,0.23170731707317072,0.7325581395348837,1,1,2015,2024,0.316298877274487,2015-2024
TUN,Tunisia,Summer,0.37173046276846616,0.3497445026968283,8,3,2015,2024,1.0628629182220375,2015-2024
TUR,Turkey,Summer,0.6934504330987599,0.6424331785587645,24,3,2015,2024,1.0794125463047342,2015-2024
UGA,Uganda,Summer,0.4087656529516995,0.07462188431043743,6,2,2015,2024,5.477825395713373,2015-2024
UKR,Ukraine,Summer,0.8013365911834431,0.33548823402389355,41,3,2015,2024,2.388568390527734,2015-2024
USA,United States,Summer,1.0,0.9616653711642749,357,3,2015,2024,1.0398627526634487,2015-2024
UZB,Uzbekistan,Summer,0.7107785389124016,0.2684581956585967,30,3,2015,2024,2.6476321096052957,2015-2024
VEN,Venezuela,Summer,0.4704502814258912,0.2599990951045154,7,2,2015,2024,1.809430456812851,2015-2024
VNM,Vietnam,Summer,0.3414634146341463,0.28682170542635654,2,1,2015,2024,1.1905075807514833,2015-2024
XKX,Kosovo,Summer,0.28381214172479063,0.41114849747174054,5,3,2015,2024,0.6902910833191064,2015-2024
ZAF,South Africa,Summer,0.5608478305585508,0.4540317931726119,19,3,2015,2024,1.2352611402817115,2015-2024
ZMB,Zambia,Summer,0.15116279069767447,0.10041841004184104,1,1,2015,2024,1.505329457364341,2015-2024
