season,year,medal,country_code,country,games,sport,event_gender,event_name,Country Code,gdp_usd
Winter,2010,Bronze,ITA,Italy,2010 Vancouver,Short Track Speed Skating,Women's,500m,ITA,0.8743452766749564
Winter,2010,Gold,CHN,China,2010 Vancouver,Short Track Speed Skating,Women's,1000m,CHN,0.7036712431521852
Winter,2010,Silver,USA,United States,2010 Vancouver,Short Track Speed Skating,Women's,1000m,USA,0.8997707806872266
Winter,2010,Bronze,KOR,Korea Republic,2010 Vancouver,Short Track Speed Skating,Women's,1000m,KOR,0.8411202178487243
Winter,2010,Gold,CHN,China,2010 Vancouver,Short Track Speed Skating,Women's,1500m,CHN,0.7036712431521852
Winter,2010,Silver,KOR,Korea Republic,2010 Vancouver,Short Track Speed Skating,Women's,1500m,KOR,0.8411202178487243
Winter,2010,Bronze,KOR,Korea Republic,2010 Vancouver,Short Track Speed Skating,Women's,1500m,KOR,0.8411202178487243
Winter,2010,Gold,CHN,China,2010 Vancouver,Short Track Speed Skating,Women's,3000m relay,CHN,0.7036712431521852
Winter,2010,Silver,CAN,Canada,2010 Vancouver,Short Track Speed Skating,Women's,3000m relay,CAN,0.8978954292228192
Winter,2010,Bronze,USA,United States,2010 Vancouver,Short Track Speed Skating,Women's,3000m relay,USA,0.8997707806872266
Winter,2010,Gold,CAN,Canada,2010 Vancouver,Skeleton,Men's,individual,CAN,0.8978954292228192
Winter,2010,Silver,LAT,Latvia,2010 Vancouver,Skeleton,Men's,individual,LVA,0.777245719612557
Winter,2010,Bronze,RUS,Russian Federation,2010 Vancouver,Skeleton,Men's,individual,RUS,0.7733292750565025
Winter,2010,Gold,GBR,Great Britain,2010 Vancouver,Skeleton,Women's,individual,GBR,0.8829982056265765
Winter,2010,Silver,GER,Germany,2010 Vancouver,Skeleton,Women's,individual,DEU,0.8883135579816023
Winter,2010,Bronze,GER,Germany,2010 Vancouver,Skeleton,Women's,individual,DEU,0.8883135579816023
Winter,2010,Gold,SUI,Switzerland,2010 Vancouver,Ski Jumping,Men's,Normal Hill individual,CHE,0.9375549962183314
Winter,2010,Silver,POL,Poland,2010 Vancouver,Ski Jumping,Men's,Normal Hill individual,POL,0.7869379791634599
Winter,2010,Bronze,AUT,Austria,2010 Vancouver,Ski Jumping,Men's,Normal Hill individual,AUT,0.8962141070818777
Winter,2010,Gold,SUI,Switzerland,2010 Vancouver,Ski Jumping,Men's,Large Hill individual,CHE,0.9375549962183314
Winter,2010,Silver,POL,Poland,2010 Vancouver,Ski Jumping,Men's,Large Hill individual,POL,0.7869379791634599
Winter,2010,Bronze,AUT,Austria,2010 Vancouver,Ski Jumping,Men's,Large Hill individual,AUT,0.8962141070818777
Winter,2010,Gold,AUT,Austria,2010 Vancouver,Ski Jumping,Men's,Large Hill team,AUT,0.8962141070818777
Winter,2010,Silver,GER,Germany,2010 Vancouver,Ski Jumping,Men's,Large Hill team,DEU,0.8883135579816023
Winter,2010,Bronze,NOR,Norway,2010 Vancouver,Ski Jumping,Men's,Large Hill team,NOR,0.9493512007455537
Winter,2010,Gold,CAN,Canada,2010 Vancouver,Snowboard,Men's,Giant parallel slalom,CAN,0.8978954292228192
Winter,2010,Silver,AUT,Austria,2010 Vancouver,Snowboard,Men's,Giant parallel slalom,AUT,0.8962141070818777
Winter,2010,Bronze,FRA,France,2010 Vancouver,Snowboard,Men's,Giant parallel slalom,FRA,0.8848973130873505
Winter,2010,Gold,USA,United States,2010 Vancouver,Snowboard,Men's,Half-pipe,USA,0.8997707806872266
Winter,2010,Silver,FIN,Finland,2010 Vancouver,Snowboard,Men's,Half-pipe,FIN,0.8960263584827941
Winter,2010,Bronze,USA,United States,2010 Vancouver,Snowboard,Men's,Half-pipe,USA,0.8997707806872266
Winter,2010,Gold,USA,United States,2010 Vancouver,Snowboard,Men's,Snowboard Cross,USA,0.8997707806872266
Winter,2010,Silver,CAN,Canada,2010 Vancouver,Snowboard,Men's,Snowboard Cross,CAN,0.8978954292228192
Winter,2010,Bronze,FRA,France,2010 Vancouver,Snowboard,Men's,Snowboard Cross,FRA,0.8848973130873505
Winter,2010,Gold,NED,Netherlands,2010 Vancouver,Snowboard,Women's,Giant parallel slalom,NLD,0.9042147212700737
Winter,2010,Silver,RUS,Russian Federation,2010 Vancouver,Snowboard,Women's,Giant parallel slalom,RUS,0.7733292750565025
Winter,2010,Bronze,AUT,Austria,2010 Vancouver,Snowboard,Women's,Giant parallel slalom,AUT,0.8962141070818777
Winter,2010,Gold,AUS,Australia,2010 Vancouver,Snowboard,Women's,Half-pipe,AUS,0.9058370947427604
Winter,2010,Silver,USA,United States,2010 Vancouver,Snowboard,Women's,Half-pipe,USA,0.8997707806872266
Winter,2010,Bronze,USA,United States,2010 Vancouver,Snowboard,Women's,Half-pipe,USA,0.8997707806872266
Winter,2010,Gold,CAN,Canada,2010 Vancouver,Snowboard,Women's,Snowboard Cross,CAN,0.8978954292228192
Winter,2010,Silver,FRA,France,2010 Vancouver,Snowboard,Women's,Snowboard Cross,FRA,0.8848973130873505
Winter,2010,Bronze,SUI,Switzerland,2010 Vancouver,Snowboard,Women's,Snowboard Cross,CHE,0.9375549962183314
Winter,2010,Gold,KOR,Korea Republic,2010 Vancouver,Speed skating,Men's,2x500m,KOR,0.8411202178487243
Winter,2010,Silver,JPN,Japan,2010 Vancouver,Speed skating,Men's,2x500m,JPN,0.8932223103980383
Winter,2010,Bronze,JPN,Japan,2010 Vancouver,Speed skating,Men's,2x500m,JPN,0.8932223103980383
Winter,2010,Gold,USA,United States,2010 Vancouver,Speed skating,Men's,1000m,USA,0.8997707806872266
Winter,2010,Silver,KOR,Korea Republic,2010 Vancouver,Speed skating,Men's,1000m,KOR,0.8411202178487243
Winter,2010,Bronze,USA,United States,2010 Vancouver,Speed skating,Men's,1000m,USA,0.8997707806872266
Winter,2010,Gold,NED,Netherlands,2010 Vancouver,Speed skating,Men's,1500m,NLD,0.9042147212700737
Winter,2010,Silver,USA,United States,2010 Vancouver,Speed skating,Men's,1500m,USA,0.8997707806872266
Winter,2010,Bronze,NOR,Norway,2010 Vancouver,Speed skating,Men's,1500m,NOR,0.9493512007455537
Winter,2010,Gold,NED,Netherlands,2010 Vancouver,Speed skating,Men's,5000m,NLD,0.9042147212700737
Winter,2010,Silver,KOR,Korea Republic,2010 Vancouver,Speed skating,Men's,5000m,KOR,0.8411202178487243
Winter,2010,Bronze,RUS,Russian Federation,2010 Vancouver,Speed skating,Men's,5000m,RUS,0.7733292750565025
Winter,2010,Gold,KOR,Korea Republic,2010 Vancouver,Speed skating,Men's,10000m,KOR,0.8411202178487243
Winter,2010,Silver,RUS,Russian Federation,2010 Vancouver,Speed skating,Men's,10000m,RUS,0.7733292750565025
Winter,2010,Bronze,NED,Netherlands,2010 Vancouver,Speed skating,Men's,10000m,NLD,0.9042147212700737
Winter,2010,Gold,CAN,Canada,2010 Vancouver,Speed skating,Men's,Team pursuit,CAN,0.8978954292228192
Winter,2010,Silver,USA,United States,2010 Vancouver,Speed skating,Men's,Team pursuit,USA,0.8997707806872266
Winter,2010,Bronze,NED,Netherlands,2010 Vancouver,Speed skating,Men's,Team pursuit,NLD,0.9042147212700737
Winter,2010,Gold,KOR,Korea Republic,2010 Vancouver,Speed skating,Women's,2x500m,KOR,0.8411202178487243
Winter,2010,Silver,GER,Germany,2010 Vancouver,Speed skating,Women's,2x500m,DEU,0.8883135579816023
Winter,2010,Bronze,CHN,China,2010 Vancouver,Speed skating,Women's,2x500m,CHN,0.7036712431521852
Winter,2010,Gold,CAN,Canada,2010 Vancouver,Speed skating,Women's,1000m,CAN,0.8978954292228192
Winter,2010,Silver,NED,Netherlands,2010 Vancouver,Speed skating,Women's,1000m,NLD,0.9042147212700737
Winter,2010,Bronze,NED,Netherlands,2010 Vancouver,Speed skating,Women's,1000m,NLD,0.9042147212700737
Winter,2010,Gold,NED,Netherlands,2010 Vancouver,Speed skating,Women's,1500m,NLD,0.9042147212700737
Winter,2010,Silver,CAN,Canada,2010 Vancouver,Speed skating,Women's,1500m,CAN,0.8978954292228192
Winter,2010,Bronze,CZE,Czech Republic,2010 Vancouver,Speed skating,Women's,1500m,CZE,0.8263386609513238
Winter,2010,Gold,CZE,Czech Republic,2010 Vancouver,Speed skating,Women's,3000m,CZE,0.8263386609513238
Winter,2010,Silver,GER,Germany,2010 Vancouver,Speed skating,Women's,3000m,DEU,0.8883135579816023
Winter,2010,Bronze,CAN,Canada,2010 Vancouver,Speed skating,Women's,3000m,CAN,0.8978954292228192
Winter,2010,Gold,CZE,Czech Republic,2010 Vancouver,Speed skating,Women's,5000m,CZE,0.8263386609513238
Winter,2010,Silver,GER,Germany,2010 Vancouver,Speed skating,Women's,5000m,DEU,0.8883135579816023
Winter,2010,Bronze,CAN,Canada,2010 Vancouver,Speed skating,Women's,5000m,CAN,0.8978954292228192
Winter,2010,Gold,GER,Germany,2010 Vancouver,Speed skating,Women's,Team pursuit,DEU,0.8883135579816023
Winter,2010,Silver,JPN,Japan,2010 Vancouver,Speed skating,Women's,Team pursuit,JPN,0.8932223103980383
Winter,2010,Bronze,POL,Poland,2010 Vancouver,Speed skating,Women's,Team pursuit,POL,0.7869379791634599
Winter,2014,Gold,SUI,Switzerland,2014 Sochi,Alpine Skiing,Men's,Alpine combined,CHE,0.935079727131474
Winter,2014,Silver,CRO,Croatia,2014 Sochi,Alpine Skiing,Men's,Alpine combined,HRV,0.7846210376633742
Winter,2014,Bronze,ITA,Italy,2014 Sochi,Alpine Skiing,Men's,Alpine combined,ITA,0.8611128113108596
Winter,2014,Gold,AUT,Austria,2014 Sochi,Alpine Skiing,Men's,slalom,AUT,0.8901400267230906
Winter,2014,Silver,AUT,Austria,2014 Sochi,Alpine Skiing,Men's,slalom,AUT,0.8901400267230906
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Alpine Skiing,Men's,slalom,NOR,0.9429602762104676
Winter,2014,Gold,USA,United States,2014 Sochi,Alpine Skiing,Men's,giant slalom,USA,0.8957921538751409
Winter,2014,Silver,FRA,France,2014 Sochi,Alpine Skiing,Men's,giant slalom,FRA,0.8759130821978095
Winter,2014,Bronze,FRA,France,2014 Sochi,Alpine Skiing,Men's,giant slalom,FRA,0.8759130821978095
Winter,2014,Gold,NOR,Norway,2014 Sochi,Alpine Skiing,Men's,super-G,NOR,0.9429602762104676
Winter,2014,Silver,USA,United States,2014 Sochi,Alpine Skiing,Men's,super-G,USA,0.8957921538751409
Winter,2014,Bronze,CAN,Canada,2014 Sochi,Alpine Skiing,Men's,super-G,CAN,0.8895716717321621
Winter,2014,Bronze,USA,United States,2014 Sochi,Alpine Skiing,Men's,super-G,USA,0.8957921538751409
Winter,2014,Gold,AUT,Austria,2014 Sochi,Alpine Skiing,Men's,downhill,AUT,0.8901400267230906
Winter,2014,Silver,ITA,Italy,2014 Sochi,Alpine Skiing,Men's,downhill,ITA,0.8611128113108596
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Alpine Skiing,Men's,downhill,NOR,0.9429602762104676
Winter,2014,Gold,GER,Germany,2014 Sochi,Alpine Skiing,Women's,Alpine combined,DEU,0.8862836627269084
Winter,2014,Silver,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,Alpine combined,AUT,0.8901400267230906
Winter,2014,Bronze,USA,United States,2014 Sochi,Alpine Skiing,Women's,Alpine combined,USA,0.8957921538751409
Winter,2014,Gold,USA,United States,2014 Sochi,Alpine Skiing,Women's,slalom,USA,0.8957921538751409
Winter,2014,Silver,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,slalom,AUT,0.8901400267230906
Winter,2014,Bronze,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,slalom,AUT,0.8901400267230906
Winter,2014,Gold,SLO,Slovenia,2014 Sochi,Alpine Skiing,Women's,giant slalom,SVN,0.8278152279682958
Winter,2014,Silver,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,giant slalom,AUT,0.8901400267230906
Winter,2014,Bronze,GER,Germany,2014 Sochi,Alpine Skiing,Women's,giant slalom,DEU,0.8862836627269084
Winter,2014,Gold,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,super-G,AUT,0.8901400267230906
Winter,2014,Silver,GER,Germany,2014 Sochi,Alpine Skiing,Women's,super-G,DEU,0.8862836627269084
Winter,2014,Bronze,AUT,Austria,2014 Sochi,Alpine Skiing,Women's,super-G,AUT,0.8901400267230906
Winter,2014,Gold,SLO,Slovenia,2014 Sochi,Alpine Skiing,Women's,downhill,SVN,0.8278152279682958
Winter,2014,Gold,SUI,Switzerland,2014 Sochi,Alpine Skiing,Women's,downhill,CHE,0.935079727131474
Winter,2014,Bronze,SUI,Switzerland,2014 Sochi,Alpine Skiing,Women's,downhill,CHE,0.935079727131474
Winter,2014,Gold,NOR,Norway,2014 Sochi,Biathlon,Men's,10km sprint,NOR,0.9429602762104676
Winter,2014,Silver,AUT,Austria,2014 Sochi,Biathlon,Men's,10km sprint,AUT,0.8901400267230906
Winter,2014,Bronze,CZE,Czech Republic,2014 Sochi,Biathlon,Men's,10km sprint,CZE,0.8129644064205243
Winter,2014,Gold,FRA,France,2014 Sochi,Biathlon,Men's,12.5km pursuit,FRA,0.8759130821978095
Winter,2014,Silver,CZE,Czech Republic,2014 Sochi,Biathlon,Men's,12.5km pursuit,CZE,0.8129644064205243
Winter,2014,Bronze,FRA,France,2014 Sochi,Biathlon,Men's,12.5km pursuit,FRA,0.8759130821978095
Winter,2014,Gold,FRA,France,2014 Sochi,Biathlon,Men's,20km individual,FRA,0.8759130821978095
Winter,2014,Silver,GER,Germany,2014 Sochi,Biathlon,Men's,20km individual,DEU,0.8862836627269084
Winter,2014,Bronze,RUS,Russian Federation,2014 Sochi,Biathlon,Men's,20km individual,RUS,0.7838581582209135
Winter,2014,Gold,NOR,Norway,2014 Sochi,Biathlon,Men's,15km mass start,NOR,0.9429602762104676
Winter,2014,Silver,FRA,France,2014 Sochi,Biathlon,Men's,15km mass start,FRA,0.8759130821978095
Winter,2014,Bronze,CZE,Czech Republic,2014 Sochi,Biathlon,Men's,15km mass start,CZE,0.8129644064205243
Winter,2014,Silver,GER,Germany,2014 Sochi,Biathlon,Men's,4x7.5km relay,DEU,0.8862836627269084
Winter,2014,Bronze,AUT,Austria,2014 Sochi,Biathlon,Men's,4x7.5km relay,AUT,0.8901400267230906
Winter,2014,Gold,SVK,Slovakia,2014 Sochi,Biathlon,Women's,7.5km sprint,SVK,0.8076016136521491
Winter,2014,Silver,RUS,Russian Federation,2014 Sochi,Biathlon,Women's,7.5km sprint,RUS,0.7838581582209135
Winter,2014,Bronze,UKR,Ukraine,2014 Sochi,Biathlon,Women's,7.5km sprint,UKR,0.658593545168374
Winter,2014,Gold,BLR,Belarus,2014 Sochi,Biathlon,Women's,10km pursuit,BLR,0.7410333461875358
Winter,2014,Silver,NOR,Norway,2014 Sochi,Biathlon,Women's,10km pursuit,NOR,0.9429602762104676
Winter,2014,Bronze,SLO,Slovenia,2014 Sochi,Biathlon,Women's,10km pursuit,SVN,0.8278152279682958
Winter,2014,Gold,BLR,Belarus,2014 Sochi,Biathlon,Women's,15km individual,BLR,0.7410333461875358
Winter,2014,Silver,SUI,Switzerland,2014 Sochi,Biathlon,Women's,15km individual,CHE,0.935079727131474
Winter,2014,Bronze,BLR,Belarus,2014 Sochi,Biathlon,Women's,15km individual,BLR,0.7410333461875358
Winter,2014,Gold,BLR,Belarus,2014 Sochi,Biathlon,Women's,12.5km mass start,BLR,0.7410333461875358
Winter,2014,Silver,CZE,Czech Republic,2014 Sochi,Biathlon,Women's,12.5km mass start,CZE,0.8129644064205243
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Biathlon,Women's,12.5km mass start,NOR,0.9429602762104676
Winter,2014,Gold,UKR,Ukraine,2014 Sochi,Biathlon,Women's,4x6km relay,UKR,0.658593545168374
Winter,2014,Silver,NOR,Norway,2014 Sochi,Biathlon,Women's,4x6km relay,NOR,0.9429602762104676
Winter,2014,Bronze,CZE,Czech Republic,2014 Sochi,Biathlon,Women's,4x6km relay,CZE,0.8129644064205243
Winter,2014,Gold,NOR,Norway,2014 Sochi,Biathlon,Mixed,Relay mix,NOR,0.9429602762104676
Winter,2014,Silver,CZE,Czech Republic,2014 Sochi,Biathlon,Mixed,Relay mix,CZE,0.8129644064205243
Winter,2014,Bronze,ITA,Italy,2014 Sochi,Biathlon,Mixed,Relay mix,ITA,0.8611128113108596
Winter,2014,Gold,SUI,Switzerland,2014 Sochi,Bobsleigh,Men's,two-man,CHE,0.935079727131474
Winter,2014,Silver,USA,United States,2014 Sochi,Bobsleigh,Men's,two-man,USA,0.8957921538751409
Winter,2014,Bronze,LAT,Latvia,2014 Sochi,Bobsleigh,Men's,two-man,LVA,0.7902064814221322
Winter,2014,Gold,LAT,Latvia,2014 Sochi,Bobsleigh,Men's,four-man,LVA,0.7902064814221322
Winter,2014,Silver,USA,United States,2014 Sochi,Bobsleigh,Men's,four-man,USA,0.8957921538751409
Winter,2014,Bronze,GBR,Great Britain,2014 Sochi,Bobsleigh,Men's,four-man,GBR,0.8842240389973666
Winter,2014,Gold,CAN,Canada,2014 Sochi,Bobsleigh,Women's,two-woman,CAN,0.8895716717321621
Winter,2014,Silver,USA,United States,2014 Sochi,Bobsleigh,Women's,two-woman,USA,0.8957921538751409
Winter,2014,Bronze,USA,United States,2014 Sochi,Bobsleigh,Women's,two-woman,USA,0.8957921538751409
Winter,2014,Gold,NOR,Norway,2014 Sochi,Cross Country Skiing,Men's,sprint 1.5km,NOR,0.9429602762104676
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,sprint 1.5km,SWE,0.9024013270206818
Winter,2014,Bronze,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,sprint 1.5km,SWE,0.9024013270206818
Winter,2014,Gold,SUI,Switzerland,2014 Sochi,Cross Country Skiing,Men's,Combined 15km + 15km mass start,CHE,0.935079727131474
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,Combined 15km + 15km mass start,SWE,0.9024013270206818
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Cross Country Skiing,Men's,Combined 15km + 15km mass start,NOR,0.9429602762104676
Winter,2014,Gold,SUI,Switzerland,2014 Sochi,Cross Country Skiing,Men's,15km,CHE,0.935079727131474
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,15km,SWE,0.9024013270206818
Winter,2014,Bronze,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,15km,SWE,0.9024013270206818
Winter,2014,Gold,RUS,Russian Federation,2014 Sochi,Cross Country Skiing,Men's,50km mass start,RUS,0.7838581582209135
Winter,2014,Silver,RUS,Russian Federation,2014 Sochi,Cross Country Skiing,Men's,50km mass start,RUS,0.7838581582209135
Winter,2014,Bronze,RUS,Russian Federation,2014 Sochi,Cross Country Skiing,Men's,50km mass start,RUS,0.7838581582209135
Winter,2014,Gold,FIN,Finland,2014 Sochi,Cross Country Skiing,Men's,Team Sprint,FIN,0.8881304638964953
Winter,2014,Silver,RUS,Russian Federation,2014 Sochi,Cross Country Skiing,Men's,Team Sprint,RUS,0.7838581582209135
Winter,2014,Bronze,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,Team Sprint,SWE,0.9024013270206818
Winter,2014,Gold,SWE,Sweden,2014 Sochi,Cross Country Skiing,Men's,4x10km relay,SWE,0.9024013270206818
Winter,2014,Silver,RUS,Russian Federation,2014 Sochi,Cross Country Skiing,Men's,4x10km relay,RUS,0.7838581582209135
Winter,2014,Bronze,FRA,France,2014 Sochi,Cross Country Skiing,Men's,4x10km relay,FRA,0.8759130821978095
Winter,2014,Gold,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,sprint 1.5km,NOR,0.9429602762104676
Winter,2014,Silver,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,sprint 1.5km,NOR,0.9429602762104676
Winter,2014,Bronze,SLO,Slovenia,2014 Sochi,Cross Country Skiing,Women's,sprint 1.5km,SVN,0.8278152279682958
Winter,2014,Gold,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,Combined 7.5km + 7.5km mass start,NOR,0.9429602762104676
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Cross Country Skiing,Women's,Combined 7.5km + 7.5km mass start,SWE,0.9024013270206818
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,Combined 7.5km + 7.5km mass start,NOR,0.9429602762104676
Winter,2014,Gold,POL,Poland,2014 Sochi,Cross Country Skiing,Women's,10km,POL,0.7850569751156644
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Cross Country Skiing,Women's,10km,SWE,0.9024013270206818
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,10km,NOR,0.9429602762104676
Winter,2014,Gold,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,30km mass start,NOR,0.9429602762104676
Winter,2014,Silver,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,30km mass start,NOR,0.9429602762104676
Winter,2014,Bronze,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,30km mass start,NOR,0.9429602762104676
Winter,2014,Gold,NOR,Norway,2014 Sochi,Cross Country Skiing,Women's,Team Sprint,NOR,0.9429602762104676
Winter,2014,Silver,FIN,Finland,2014 Sochi,Cross Country Skiing,Women's,Team Sprint,FIN,0.8881304638964953
Winter,2014,Bronze,SWE,Sweden,2014 Sochi,Cross Country Skiing,Women's,Team Sprint,SWE,0.9024013270206818
Winter,2014,Gold,SWE,Sweden,2014 Sochi,Cross Country Skiing,Women's,4x5km relay,SWE,0.9024013270206818
Winter,2014,Silver,FIN,Finland,2014 Sochi,Cross Country Skiing,Women's,4x5km relay,FIN,0.8881304638964953
Winter,2014,Bronze,GER,Germany,2014 Sochi,Cross Country Skiing,Women's,4x5km relay,DEU,0.8862836627269084
Winter,2014,Gold,CAN,Canada,2014 Sochi,Curling,Men's,curling,CAN,0.8895716717321621
Winter,2014,Silver,GBR,Great Britain,2014 Sochi,Curling,Men's,curling,GBR,0.8842240389973666
Winter,2014,Bronze,SWE,Sweden,2014 Sochi,Curling,Men's,curling,SWE,0.9024013270206818
Winter,2014,Gold,CAN,Canada,2014 Sochi,Curling,Women's,curling,CAN,0.8895716717321621
Winter,2014,Silver,SWE,Sweden,2014 Sochi,Curling,Women's,curling,SWE,0.9024013270206818
Winter,2014,Bronze,GBR,Great Britain,2014 Sochi,Curling,Women's,curling,GBR,0.8842240389973666
Winter,2014,Gold,JPN,Japan,2014 Sochi,Figure skating,Men's,individual,JPN,0.8665060478482925
Winter,2014,Silver,CAN,Canada,2014 Sochi,Figure skating,Men's,individual,CAN,0.8895716717321621
Winter,2014,Bronze,KAZ,Kazakhstan,2014 Sochi,Figure skating,Men's,individual,KAZ,0.7737563742790716
Winter,2014,Gold,RUS,Russian Federation,2014 Sochi,Figure skating,Women's,individual,RUS,0.7838581582209135
Winter,2014,Silver,KOR,Korea Republic,2014 Sochi,Figure skating,Women's,individual,KOR,0.8478895725055431
Winter,2014,Bronze,ITA,Italy,2014 Sochi,Figure skating,Women's,individual,ITA,0.8611128113108596
Winter,2014,Gold,RUS,Russian Federation,2014 Sochi,Figure skating,Mixed,pairs,RUS,0.7838581582209135
Winter,2014,Silver,RUS,Russian Federation,2014 Sochi,Figure skating,Mixed,pairs,RUS,0.7838581582209135
Winter,2014,Bronze,GER,Germany,2014 Sochi,Figure skating,Mixed,pairs,DEU,0.8862836627269084
Winter,2014,Gold,USA,United States,2014 Sochi,Figure skating,Mixed,ice dancing,USA,0.8957921538751409
Winter,2014,Silver,CAN,Canada,2014 Sochi,Figure skating,Mixed,ice dancing,CAN,0.8895716717321621
